shipment_issue,carrier,shipping_method,distance,package_type,location,customer_tier,weather_conditions,holiday_period,pop_density
0,Carrier_C,Standard,196.18213505244174,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,1964.5694331327452,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,143.34722430278038,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1662.0312547230908,Medium,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1129.973039151969,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1912.0910865671083,Medium,Suburban,Premium,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,1276.8618196340612,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1835.725967231596,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1278.1187429793288,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Expedited,1942.4331412631084,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1853.1440029594125,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1722.9321104088765,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,563.8501542194718,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1824.4125614839998,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,1142.2404943743688,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,857.4545381017518,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,987.0381704401095,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Standard,1905.3724319042515,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_C,Standard,1474.281340402388,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1978.4490975265173,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,642.1983294667322,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1442.0568832871213,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1570.3957992129708,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,560.3312163804575,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
1,Carrier_A,Standard,1672.365697650169,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,534.8400075030365,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,347.22890286647004,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,540.4664535139414,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Standard,1237.931983097625,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,1467.0146600396345,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,414.5541928409065,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_C,Standard,1576.0245861526766,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,687.4767266250876,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_B,Standard,1574.7291516651478,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1183.8180550947,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_B,Expedited,929.6131812873001,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,70.35923250151541,Large,Suburban,Premium,Rain,Holiday_Period_Yes,Medium
0,Carrier_B,Standard,139.29814553316098,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,445.73462872592415,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1436.8646287158845,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,913.8962215019751,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,183.13933401758865,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,1859.6874721679935,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,10.186251777961967,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1011.5206725736635,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,595.8533473809346,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1016.3284130956928,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,423.93412393546436,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,504.7554353561255,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,179.62440638294274,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1202.8342722017258,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,785.632101639898,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1546.0653275204427,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,637.6864188716582,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1367.9853742441385,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,913.8933388863347,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1097.9113681080844,Medium,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,451.8847101674588,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,739.5403025539845,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,527.5864898804522,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,38.19887636096505,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,115.22045177916581,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,981.8153240705774,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,226.20950619389745,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,415.9477429809072,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,915.7410195632023,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1741.0395950180384,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1160.6492059323452,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1246.925306683731,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,322.0224016454993,Medium,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Expedited,1514.5223734910703,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,21.955244073171535,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1390.2726404245395,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,719.2501201488475,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,209.29755813123074,Medium,Urban,Basic,Snow,Holiday_Period_No,High
1,Carrier_A,Expedited,1594.2371441500536,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,704.5738173219705,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1969.550913833471,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,207.47630474304722,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1711.986344147465,Large,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_A,Expedited,275.029120782677,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,645.4683062521631,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,994.9152193724437,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1968.7198472167806,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1683.64884848265,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,647.6496440259875,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,44.81764023473678,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,295.39783626081413,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,31.548318314976722,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,917.7442182177687,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1487.5898387886782,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,681.7459530400913,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,816.4853259601131,Large,Suburban,Basic,Rain,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1158.8549126484347,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,908.9365654093806,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,376.68821868639935,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,540.2602392665058,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1381.1283502970773,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1151.4193723544156,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_B,Standard,477.0279529679636,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,271.38666858995475,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1291.3912650638442,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,221.63384464316596,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1088.9341763480086,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,212.38754451277455,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,734.0200595371945,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,895.2516215256469,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,558.0586963188946,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,861.1608644420089,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1509.1665473471433,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,547.2737867915473,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,1231.0012560007397,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1091.9511942580564,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1192.6934391829977,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,66.0273072674259,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1057.8308931616298,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,95.24085698209308,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1260.6739429423203,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,69.21564677125295,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1044.2314388637126,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1892.5114113308246,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,1581.873243352464,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,927.9582967503495,Medium,Urban,Basic,Snow,Holiday_Period_No,High
1,Carrier_A,Standard,1708.2325973862987,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1811.9379001791751,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1108.0069703868983,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_C,Expedited,1837.1633610557078,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,975.3718104026167,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,130.41800706888273,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1461.5734413271414,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,493.6852046965557,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,517.5061221485987,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,371.64172529400605,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,240.94869141679231,Large,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,632.061265348709,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,59.735665572479604,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1820.5153693510506,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,608.7425706123947,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,379.78254728297964,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,256.6403689865663,Medium,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1308.224454970951,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1451.0029195899594,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1228.2465478746306,Large,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,51.03594228853925,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Expedited,1061.9108402122624,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_A,Expedited,887.4010568954968,Medium,Urban,Basic,Rain,Holiday_Period_Yes,High
0,Carrier_B,Standard,1646.8243885004802,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,170.94411518902194,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,847.9981402235658,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1137.0787416252736,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,610.9245541062736,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1016.2776549156202,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1540.0799935375776,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1111.4687274663847,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1245.4353156563893,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,1408.5615688522887,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,849.0964883749605,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_C,Expedited,1033.8627986176361,Large,Urban,Premium,Clear,Holiday_Period_Yes,High
0,Carrier_B,Standard,731.259409817107,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_C,Expedited,249.07366315480107,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,24.750131687501547,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,773.6767156354189,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1386.9710194361219,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,350.94947875935355,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1830.7729512014062,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1696.4988460882582,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,573.6669217349902,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Expedited,149.76081367554488,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,166.73419823492213,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,667.2882897065738,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1091.7088868358246,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1782.8017414960452,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1778.4249671371322,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Standard,267.771026195015,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1338.1519995813471,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
1,Carrier_B,Standard,957.5325477604317,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,23.890845667692854,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,96.22168068208383,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1306.3660608478285,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,497.51239574964114,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,1767.573408220676,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,959.1422763376497,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1309.0624532222898,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,746.9674141561654,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,572.9978446010051,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1930.2401828298418,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,1443.453319645704,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1768.148911243518,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,1433.3427519568772,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,355.6910653831692,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_B,Standard,234.04380864789596,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,349.6101589688618,Large,Rural,Basic,Snow,Holiday_Period_Yes,Low
0,Carrier_A,Standard,529.6233161999991,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,681.700511806434,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1026.0677439313258,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1118.1848318856792,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,46.65179634925399,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1808.362567550077,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,453.4609267040554,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,576.6546498436853,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1418.4490939557184,Large,Rural,Premium,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1328.591639697427,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1195.5911253698555,Large,Suburban,Basic,Rain,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,994.1330561856523,Medium,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1540.05917006528,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1263.5807570568554,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1981.4451958733584,Large,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_B,Expedited,1965.6028342135799,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_C,Standard,222.12058442339642,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_C,Expedited,1382.338458411097,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,329.7484604205788,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1332.665836186988,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1979.1711151145173,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1453.7452694152055,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1765.9786555751,Medium,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,828.8956172906504,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,689.5275535855071,Large,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1036.008837354029,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1952.5490273493103,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,998.8217695081338,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,955.4288588828256,Medium,Suburban,Basic,Rain,Holiday_Period_Yes,Medium
0,Carrier_A,Standard,1058.218000306017,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,870.8232985688275,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1590.9738355123388,Large,Rural,Premium,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1454.768565086659,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_B,Expedited,666.3094493182818,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,660.3239943793319,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,559.8694073497022,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,981.2504963552083,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1048.981358560536,Large,Rural,Basic,Rain,Holiday_Period_No,Low
